"HUB Windows Server 2022 - 20250424","04/24/2025 at 08:49:46 (GMT-0400)"
"GDIT - General Dynamics Information Technology","3150 Fairview Park Drive",,"Falls Church","Virginia","United States of America","22042"
"Bashir Abdul","gdtge3ba1","Reader"
SUMMARY
Policy Title,IPs,Asset Tags,Host Instance,Policy Locking,Policy Last Evaluated,Technologies,Controls,Assets,Control Instances,Passed,Failures,Error,Approved Exceptions,Pending Exceptions,Policy Id
"CHQ-CIS Benchmark for Microsoft Windows Server 2022, v3.0.0, [Automated and Manual, Level 1 - Member Server] v.6.0","N/A","Included(any): CHQ-Hub - Site;
Excluded(any);"," ()","Unlocked","04/22/2025 at 14:28:49 (GMT-0400)","Windows 2022 Server","337","2","674","226 (33.53%)","448 (66.47%)","0","0","0","6224106"
Host Statistics (Percentage of Controls Passed per Host)
IP Address,Tracking Method,DNS Name,Netbios Name,Operating System,Last Scan Date,Percentage,Qualys Host ID,Host ID
"10.212.0.97","AGENT","1431-ntt-mgmt-2","1431-NTT-MGMT-2","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","33.53% (113 of 337)","4f5a71d4-1908-402d-a5e8-d53732b8bc9c","483999542"
"10.212.0.98","AGENT","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","33.53% (113 of 337)","b233036d-92c0-4076-a1db-2fd0e55f74cb","483042163"
ASSET TAGS
"10.212.0.97","Cloud Agent","Windows Server 2022","CHQ Enterprise","CHQ-SVR-Windows","CHQ-Hub - Site"
"10.212.0.98","Cloud Agent","Windows Server 2022","CHQ Enterprise","CHQ-SVR-Windows","CHQ-Hub - Site"
RESULTS
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","4476","Windows 2022 Server","Status of the audit setting 'Logoff' (advanced audit setting)","CRITICAL","4","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","25902","Windows 2022 Server","Status of 'Enable App Installer Hash Override' setting","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","2621","Windows 2022 Server","Status of the 'Turn off heap termination on corruption' setting","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","5263","Windows 2022 Server","Status of the 'No auto-restart with logged on users for scheduled automatic updates' setting","SERIOUS","3","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","22349","Windows 2022 Server","Status of the 'Restrict Driver Installation to Administrators' setting.","MEDIUM","2","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","4133","Windows 2022 Server","Status of the 'Require secure RPC communication' setting","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","25951","Windows 2022 Server","Status of the 'EnableCertPaddingCheck' setting","SERIOUS","3","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","1071","Windows 2022 Server","Status of the 'Minimum Password Length' setting","URGENT","5","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","3941","Windows 2022 Server","Status of the 'Create Symbolic Links' (SeCreateSymbolicLinkPrivilege) right","CRITICAL","4","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","10353","Windows 2022 Server","Status of the 'Turn off Microsoft consumer experiences' setting","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","16871","Windows 2022 Server","Status of the 'Real-time Protection ( Turn off real-time protection)' setting","SERIOUS","3","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","10007","Windows 2022 Server","Status of the 'default behavior for AutoRun'","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","2198","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Deny logon as a service' right","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","3940","Windows 2022 Server","Status of the 'User Account Control: Virtualize file and registry write failures to per-user locations' setting","CRITICAL","4","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","4517","Windows 2022 Server","Status of the audit setting 'Credential Validation' (advanced audit setting)","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","9008","Windows 2022 Server","Status of the 'Do not display network selection UI' setting","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","4140","Windows 2022 Server","Status of the 'Do not delete temp folder upon exit' setting","MEDIUM","2","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","14884","Windows 2022 Server","Status of 'Block Adobe Reader from creating child processes' ASR rule (7674ba52-37eb-4a4f-a9a1-f0f9a1619a2c)","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","22344","Windows 2022 Server","Status of the 'DoH Policy' setting.","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","25901","Windows 2022 Server","Status of 'Enable App Installer Experimental Features' setting","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","1526","Windows 2022 Server","Status of the 'Windows Firewall: Log File Size (Domain)' setting","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","13931","Windows 2022 Server","Status of 'Prevent users and apps from accessing dangerous websites' setting","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","2200","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Deny logon through terminal (Remote Desktop) service' right","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","1463","Windows 2022 Server","Status of the 'MSS: (WarningLevel) Percentage threshold for the security event log at which the system will generate a warning' setting","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","13930","Windows 2022 Server","Status of 'Block credential stealing from the Windows local security authority subsystem (lsass.exe)' ASR rule (9e6c4e1f-7d60-472f-ba1a-a39ef669e4b2)","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","14414","Windows 2022 Server","Status of the 'Enumeration policy for external devices incompatible with Kernel DMA Protection' setting","MEDIUM","2","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","10087","Windows 2022 Server","Status of the 'Enable Windows NTP Client' setting","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","4110","Windows 2022 Server","Status of the 'Require a Password When a Computer Wakes (on Battery)' setting","CRITICAL","4","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","1092","Windows 2022 Server","Status of the 'Password Complexity Requirements' setting","URGENT","5","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","5210","Windows 2022 Server","Status of the 'Network Access: Shares that can be accessed anonymously' setting","CRITICAL","4","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","8163","Windows 2022 Server","Status of the 'Windows Firewall: Log dropped packets (Private)' setting","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","5266","Windows 2022 Server","Status of the 'Network security: Allow Local System to use computer identity for NTLM' setting","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","1387","Windows 2022 Server","Status of the 'Network Security: LAN Manager Authentication Level' setting","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","4503","Windows 2022 Server","Status of the audit setting 'Authorization Policy Change' (advanced audit setting)","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","8250","Windows 2022 Server","Status of the 'Allow Basic authentication' setting (WinRM service)","CRITICAL","4","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","17241","Windows 2022 Server","Configure 'Minimize the number of simultaneous connections to the Internet or a Windows Domain' Prevent Wi-Fi when on Ethernet.","MEDIUM","2","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","4509","Windows 2022 Server","Status of the audit setting 'Security Group Management' (advanced audit setting)","CRITICAL","4","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","9525","Windows 2022 Server","Status of 'Scan packed executables' setting","MEDIUM","2","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","1072","Windows 2022 Server","Status of the 'Minimum Password Age' setting","URGENT","5","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","1382","Windows 2022 Server","Status of the 'Microsoft Network Server: Disconnect clients when logon hours expire' setting","CRITICAL","4","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","1434","Windows 2022 Server","Status of the 'Network access: Restrict anonymous access to Named Pipes and Shares' setting","CRITICAL","4","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","13928","Windows 2022 Server","Status of 'Block executable content from email client and webmail' ASR rule (BE9BA2D9-53EA-4CDC-84E5-9B1EEEE46550)","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","2618","Windows 2022 Server","Status of the 'Enable user control over installs' setting","MEDIUM","2","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","23132","Windows 2022 Server","Status of the 'Limit Diagnostic Log Collection' setting","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","25339","Windows 2022 Server","Status of the 'Configure RPC packet level privacy setting for incoming connections' setting","URGENT","5","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","1513","Windows 2022 Server","Status of the 'RPC Endpoint Mapper Client Authentication' setting","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","1199","Windows 2022 Server","Status of the 'Microsoft network server: Amount of Idle Time Required Before Suspending Session' setting","CRITICAL","4","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","25903","Windows 2022 Server","Status of 'Enable App Installer ms-appinstaller protocol' setting","MEDIUM","2","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","9013","Windows 2022 Server","Status of the 'Setup: Control Event Log behavior when the log file reaches its maximum size' setting","SERIOUS","3","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","2619","Windows 2022 Server","Status of the 'Turn off shell protocol protected mode' setting","MEDIUM","2","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","2635","Windows 2022 Server","Status of the 'Set Client Connection Encryption Level' setting (Terminal Services)","SERIOUS","3","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","29170","Windows 2022 Server","Status of the 'Select when Quality Updates are received' on the host","SERIOUS","3","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","13926","Windows 2022 Server","Status of 'Block execution of potentially obfuscated scripts' ASR rule (5BEB7EFE-FD9A-4556-801D-275E5FFC04CC)","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","2194","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Create Permanent Shared Objects' right","URGENT","5","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","1189","Windows 2022 Server","Status of the 'Microsoft network server: Digitally sign communication (always)' setting (SMB)","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","3962","Windows 2022 Server","Status of the 'Windows Firewall: Display a notification (Domain)' setting","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","19071","Windows 2022 Server","Status of the 'Point and Print Restrictions: When updating drivers for an existing connection' setting","MEDIUM","2","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","5212","Windows 2022 Server","Status of the 'Network Access: Remotely accessible registry paths' setting (Windows 2003 and later)","SERIOUS","3","os","Passed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
"10.212.0.97","1431-ntt-mgmt-2","1431-NTT-MGMT-2","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","04/22/2025 at 14:28:48 (GMT-0400)","3966","Windows 2022 Server","Status of the 'Windows Firewall: Apply local connection security rules (Public)' setting","CRITICAL","4","os","Failed",,"0","4f5a71d4-1908-402d-a5e8-d53732b8bc9c"
